湖南省,邵阳市,111.467700,27.238900
湖南省,岳阳市,113.129190,29.357280
湖南省,常德市,111.698540,29.031580
湖南省,张家界市,110.478390,29.116670
湖南省,益阳市,112.355160,28.553910
湖南省,郴州市,113.014850,25.770630
湖南省,永州市,111.612250,26.420340
湖南省,怀化市,110.001600,27.569740
湖南省,娄底市,111.994580,27.697280
湖南省,湘西土家族苗族自治州,109.738930,28.311730
广东省,广州市,113.264360,23.129080
广东省,韶关市,113.597230,24.810390
广东省,深圳市,114.059560,22.542860
广东省,珠海市,113.576680,22.270730
广东省,汕头市,116.682210,23.353500
广东省,佛山市,113.121920,23.021850
广东省,江门市,113.081610,22.578650
广东省,湛江市,110.358940,21.271340
广东省,茂名市,110.925230,21.663290
广东省,肇庆市,112.465280,23.046900
广东省,惠州市,114.416790,23.110750
广东省,梅州市,116.122640,24.288440
广东省,汕尾市,115.375140,22.785660
广东省,河源市,114.700650,23.743650
广东省,阳江市,111.982560,21.858290
广东省,清远市,113.056150,23.682010
广东省,东莞市,113.751790,23.020670
广东省,中山市,113.392600,22.515950
广东省,潮州市,116.622960,23.656700
广东省,揭阳市,116.372710,23.549720
广东省,云浮市,112.044530,22.915250
海南省,海口市,110.199890,20.044220
海南省,三亚市,109.512090,18.252480
海南省,三沙市,112.333560,16.832720
海南省,儋州市,109.580690,19.520930
四川省,成都市,104.064760,30.570200
四川省,自贡市,104.778440,29.339200
四川省,攀枝花市,101.718720,26.582280
四川省,泸州市,105.442570,28.871700
四川省,德阳市,104.397900,31.126790
四川省,绵阳市,104.679600,31.467510
四川省,广元市,105.843570,32.435490
四川省,遂宁市,105.592730,30.532860
四川省,内江市,105.058440,29.580150
四川省,乐山市,103.765390,29.552210
四川省,南充市,106.110730,30.837310
四川省,眉山市,103.848510,30.075630
四川省,宜宾市,104.641700,28.751300
四川省,广安市,106.633220,30.455960
四川省,达州市,107.467910,31.208640
四川省,雅安市,103.042400,30.010530
四川省,巴中市,106.747330,31.867150
四川省,资阳市,104.627980,30.128590
四川省,阿坝藏族羌族自治州,102.224770,31.899400
四川省,甘孜藏族自治州,101.962540,30.049320
四川省,凉山彝族自治州,102.267460,27.881640
贵州省,贵阳市,106.630240,26.647020
贵州省,六盘水市,104.830230,26.593360
贵州省,遵义市,106.927230,27.725450
贵州省,安顺市,105.946200,26.253670
贵州省,毕节市,105.305040,27.298470
贵州省,铜仁市,109.180990,27.690660
贵州省,黔西南布依族苗族自治州,104.904370,25.089880
贵州省,黔东南苗族侗族自治州,107.984160,26.583640
贵州省,黔南布依族苗族自治州,107.522260,26.254270
云南省,昆明市,102.833220,24.879660
云南省,曲靖市,103.796250,25.490020
云南省,玉溪市,102.547140,24.351800
云南省,保山市,99.161810,25.112050
云南省,昭通市,103.716800,27.338170
云南省,丽江市,100.227100,26.856480
云南省,普洱市,100.966240,22.825210
云南省,临沧市,100.088840,23.884260
云南省,楚雄彝族自治州,101.527670,25.044950
云南省,红河哈尼族彝族自治州,103.375600,23.364220
云南省,文山壮族苗族自治州,104.215040,23.398490
云南省,西双版纳傣族自治州,100.797390,22.007490
云南省,大理白族自治州,100.267640,25.606480
云南省,德宏傣族景颇族自治州,98.584860,24.432320
云南省,怒江傈僳族自治州,98.856700,25.817630
云南省,迪庆藏族自治州,99.703050,27.819080
陕西省,西安市,108.939840,34.341270
陕西省,铜川市,108.945150,34.896730
陕西省,宝鸡市,107.237320,34.361940
陕西省,咸阳市,108.709290,34.329320
陕西省,渭南市,109.510150,34.499970
陕西省,延安市,109.489780,36.585290
陕西省,汉中市,107.023770,33.067610
陕西省,榆林市,109.734580,38.285200
陕西省,安康市,109.029320,32.684860
陕西省,商洛市,109.940410,33.870360
甘肃省,兰州市,103.834170,36.061380
甘肃省,嘉峪关市,98.290110,39.772010
甘肃省,金昌市,102.187590,38.520060
甘肃省,白银市,104.137730,36.544700
甘肃省,天水市,105.724860,34.580850
甘肃省,武威市,102.637970,37.928200
甘肃省,张掖市,100.449810,38.925920
甘肃省,平凉市,106.665300,35.543030
甘肃省,酒泉市,98.493940,39.732550
甘肃省,庆阳市,107.642920,35.709780
甘肃省,定西市,104.625240,35.581130
甘肃省,陇南市,104.921660,33.401000
甘肃省,临夏回族自治州,103.210910,35.601220
甘肃省,甘南藏族自治州,102.911020,34.983270
青海省,西宁市,101.777820,36.617290
青海省,海东市,102.401730,36.482090
青海省,海北藏族自治州,100.900960,36.954540
青海省,黄南藏族自治州,102.015070,35.519910
青海省,海南藏族自治州,100.620370,36.286630
青海省,果洛藏族自治州,100.244750,34.471410
青海省,玉树藏族自治州,97.006500,33.005280
青海省,海西蒙古族藏族自治州,97.371220,37.377100
广西壮族自治区,南宁市,108.366900,22.816730
广西壮族自治区,柳州市,109.415520,24.325430
广西壮族自治区,桂林市,110.290020,25.273610
广西壮族自治区,梧州市,111.279170,23.476910
广西壮族自治区,北海市,109.120080,21.481120
广西壮族自治区,防城港市,108.354720,21.687130
广西壮族自治区,钦州市,108.654310,21.979700
广西壮族自治区,贵港市,109.597640,23.113060
广西壮族自治区,玉林市,110.180980,22.654510
广西壮族自治区,百色市,106.618380,23.902160
广西壮族自治区,贺州市,111.566550,24.403460
广西壮族自治区,河池市,108.085400,24.692910
广西壮族自治区,来宾市,109.222380,23.752100
广西壮族自治区,崇左市,107.364850,22.378950
内蒙古自治区,呼和浩特市,111.751990,40.841490
内蒙古自治区,包头市,109.840210,40.657810
内蒙古自治区,乌海市,106.795460,39.653840
内蒙古自治区,赤峰市,118.888940,42.258600
内蒙古自治区,通辽市,122.244690,43.652470
内蒙古自治区,鄂尔多斯市,109.780870,39.608450
内蒙古自治区,呼伦贝尔市,119.765840,49.211630
内蒙古自治区,巴彦淖尔市,107.387730,40.743170
内蒙古自治区,乌兰察布市,113.133760,40.993910
内蒙古自治区,兴安盟,122.038180,46.082080
内蒙古自治区,锡林郭勒盟,116.047750,43.933200
内蒙古自治区,阿拉善盟,105.728980,38.851530
宁夏回族自治区,银川市,106.232480,38.486440
宁夏回族自治区,石嘴山市,106.384180,38.984100
宁夏回族自治区,吴忠市,106.198790,37.997550
宁夏回族自治区,固原市,106.242590,36.015800
宁夏回族自治区,中卫市,105.196760,37.500260
西藏自治区,拉萨市,91.114500,29.644150
西藏自治区,日喀则市,88.881160,29.267050
西藏自治区,昌都市,97.172250,31.140730
西藏自治区,林芝市,94.361550,29.648950
西藏自治区,山南市,91.773130,29.237050
西藏自治区,那曲市,92.051360,31.476140
西藏自治区,阿里地区,81.145400,30.400510
新疆维吾尔自治区,乌鲁木齐市,87.616880,43.826630
新疆维吾尔自治区,克拉玛依市,84.889270,45.579990
新疆维吾尔自治区,吐鲁番市,89.189540,42.951300
新疆维吾尔自治区,哈密市,93.515380,42.818550
新疆维吾尔自治区,昌吉回族自治州,87.308220,44.011170
新疆维吾尔自治区,博尔塔拉蒙古自治州,82.066650,44.905970
新疆维吾尔自治区,巴音郭楞蒙古自治州,86.145170,41.764040
新疆维吾尔自治区,阿克苏地区,80.260080,41.168420
新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,76.166610,39.715300
新疆维吾尔自治区,喀什地区,75.989760,39.470420
新疆维吾尔自治区,和田地区,79.922470,37.114310
新疆维吾尔自治区,伊犁哈萨克自治州,81.324160,43.916890
新疆维吾尔自治区,塔城地区,82.980460,46.745320
新疆维吾尔自治区,阿勒泰地区,88.140230,47.845640
